ell_or_theta,measured_statistic
22.4736061283,-1.32093052835e-05
28.2927701924,6.73005864479e-05
35.6171289508,6.63368688078e-05
44.8383606946,1.55586189611e-05
56.447837554,-5.81904579199e-07
71.0605156546,4.82263168516e-07
89.4549094016,2.60671677085e-05
112.617252475,8.66790876854e-07
141.767694156,-1.37510797838e-07
178.461631036,1.16659117633e-05
224.646102591,1.06136246697e-05
