ell_or_theta,measured_statistic
14.1713674892,0.0645480652523
17.8508169968,0.0546655884103
22.462626596,0.0390537613689
28.2908840663,0.0319499501541
35.6081161034,0.0211390700834
44.8388981638,0.0169111629666
56.4438363678,0.0135900450664
71.0578595569,0.00622766812242
89.4417912624,0.00274600537562
112.621164296,-0.00137705970772
141.766608357,0.000204697866037
178.460682677,0.00156088123437
224.652340422,-0.000835498182542
