ell_or_theta,measured_statistic
22.4721337568,0.0442552343025
28.2888087429,0.0360242861792
35.6125802671,0.0285995485083
44.833071284,0.0205224048229
56.4434394223,0.0152401297545
71.0521553566,0.0114805133383
89.4496722814,0.00802514166723
112.60493678,0.00437039839572
141.757142476,0.00177649338251
178.463682766,0.00210092599755
224.648849691,0.00168087752623
