ell_or_theta,measured_statistic
44.8382196445,7.49779406215e-05
56.446899576,5.27365087189e-05
71.0586282047,5.31720360141e-05
89.4556946063,3.807220856e-05
112.614417406,2.66430443483e-05
141.766841671,2.69750481409e-05
178.46404694,3.4979222532e-05
224.648396678,3.51375626608e-05
