ell_or_theta,measured_statistic
35.6171816668,1.04193651849e-06
44.8376641085,6.62093217732e-06
56.4473764563,1.01093525745e-05
71.0584119522,-3.35269674451e-06
89.4539799667,4.18403720763e-06
112.612865361,6.09181145638e-06
141.76370456,-1.36317415455e-05
178.463018899,-1.09260571461e-05
224.646510544,-1.55792914838e-05
