z,dndz
0.0051,0.003369759018576273
0.015099999999999999,0.011528122958287267
0.0251,0.02034133885302522
0.035100000000000006,0.03129646635066391
0.0451,0.04174681213296924
0.0551,0.058827533959922816
0.0651,0.07530797482810085
0.07510000000000001,0.09859614747874644
0.0851,0.12425815846636583
0.0951,0.15383563843508324
0.10510000000000001,0.19046641966940453
0.1151,0.2326634425214654
0.1251,0.2690077260254658
0.1351,0.31877647460751385
0.1451,0.36592581536942315
0.1551,0.40771355574957274
0.1651,0.4572503775975491
0.17509999999999998,0.523172141070256
0.1851,0.5836504476668073
0.1951,0.6427371938589205
0.2051,0.6950298510176339
0.21509999999999999,0.7602558342881349
0.2251,0.8269961627047901
0.23509999999999998,0.8941321308443567
0.24509999999999998,0.9639557205491409
0.2551,1.0323058933551281
0.2651,1.0896327249181217
0.2751,1.1402746094402378
0.2851,1.163412711850932
0.2951,1.157423545011597
0.3051,1.1021158403098057
0.3151,1.0642435689107392
0.3251,1.085649042190675
0.3351,1.091911064010623
0.3451,1.0976410186170857
0.35509999999999997,1.0968360964223955
0.3651,1.1241079517994248
0.3751,1.1465912022553288
0.3851,1.197656011998356
0.3951,1.2625818547895948
0.4051,1.3301134626529245
0.4151,1.457741380138969
0.4251,1.6206630894504759
0.4351,1.7665450051819958
0.4451,1.9060284716029805
0.4551,2.0230969013132047
0.4651,2.146822992566375
0.47509999999999997,2.28945793402082
0.4851,2.3804414275225425
0.4951,2.488601142094589
0.5051,2.5958740779776046
0.5151,2.7223560045413837
0.5251,2.909725520170347
0.5351,3.1131798369402754
0.5451,3.2299481261701968
0.5551,3.3347517244722824
0.5651,3.4038249629783883
0.5751,3.3350927931988306
0.5851,3.112729626220561
0.5951,2.8093148870588056
0.6051,2.4759406709546052
0.6151,2.1668505481826896
0.6251,1.9172428113254658
0.6351,1.7140340640316571
0.6451,1.5186562547000513
0.6551,1.3484629601387985
0.6651,1.1981062227150903
0.6751,1.0631248634855288
0.6851,0.9212812014772668
0.6951,0.778523475281772
0.7051000000000001,0.6528055426658808
0.7151,0.5496390742513038
0.7251,0.46018356864495036
0.7351,0.4014788194268907
0.7451,0.34659403994619725
0.7551,0.30566579275710737
0.7651,0.26870758554548185
0.7751,0.2335365784608295
0.7851,0.209579911106256
0.7951,0.19211719230556645
0.8051,0.1747636154974028
0.8151,0.16178936113837228
0.8251000000000001,0.1524031497830788
0.8351,0.1404657443529576
0.8451,0.13189809794142834
0.8551,0.12884212215126334
0.8651,0.12492665317017526
0.8751,0.12461286994157497
0.8851,0.12077925745505799
0.8951,0.11499473185226566
0.9051,0.10484452654938428
0.9151,0.09348011657986068
0.9251,0.08192470812352008
0.9351,0.07229292728491336
0.9451,0.06669940016915135
0.9551000000000001,0.06709503989200272
0.9651,0.06787267658854136
0.9751,0.06953709197426457
0.9851,0.07114693636370482
0.9951,0.07660403598891947
1.0050999999999999,0.08159728214598241
1.0151000000000001,0.08373919374886139
1.0251,0.08324805478262154
1.0351000000000001,0.07843216436326485
1.0451,0.07614018252079442
1.0551000000000001,0.07585368479044229
1.0651,0.08088785919471744
1.0751000000000002,0.08178828063278605
1.0851,0.08056043321720642
1.0951000000000002,0.08103792943437554
1.1051,0.07950994153942638
1.1151000000000002,0.07764088491768212
1.1251,0.07732710168918851
1.1351000000000002,0.0785413063558574
1.1451,0.07934622855059087
1.1551,0.07813202388396197
1.1651,0.07964636902994707
1.1750999999999998,0.07769545591392507
1.1851,0.07038294241618358
1.1950999999999998,0.059114031690101786
1.2051,0.04309744429011032
1.2150999999999998,0.03196496105468257
1.2251,0.02320631615621633
1.2350999999999999,0.021732899257350106
1.2451,0.020532337339898617
1.2550999999999999,0.01938634641855674
1.2651000000000001,0.019713772396094422
1.2751,0.018390425736952966
1.2851000000000001,0.016316727879361
1.2951,0.014625026995562992
1.3051000000000001,0.012264831407685558
1.3151,0.013328965834576347
