ell_or_theta,measured_statistic
35.6177284963,2.52320284491e-05
44.8385220504,3.09696505443e-05
56.4480705618,1.95260838707e-05
71.059702864,3.62468415064e-05
89.4547887282,2.80627147236e-05
112.613817646,1.76865351581e-05
141.763916883,1.37961058691e-05
178.46520129,4.824530633e-06
224.646654941,7.62258677402e-06
