ell_or_theta,measured_statistic
44.8397332514,0.000174370680603
56.448379213,0.000160861432003
71.0605905314,0.000135042008648
89.4566389498,0.000114960716055
112.616178793,0.000118525135086
141.768404125,8.27940904806e-05
178.466213748,7.43032893557e-05
224.652540654,6.61839355344e-05
