ell_or_theta,measured_statistic
44.8398671698,0.00022572543609
56.4481110791,0.000160715006294
71.0611861214,0.000174548299809
89.457705228,0.000168768538603
112.617235682,0.000130300698623
141.767740473,0.000104167759412
178.466609997,9.13646639838e-05
224.653257055,6.13781728683e-05
