ell_or_theta,measured_statistic
22.4749973658,-1.36924152186e-05
28.2939096966,-2.39820144445e-05
35.6182162449,6.61759682509e-05
44.8394759517,1.57189355835e-06
56.4490372487,-3.8056185303e-05
71.0608797996,-2.19455473196e-05
89.4564934729,2.11065448532e-06
112.616954311,-3.38036572329e-06
141.766368203,-4.77053802252e-06
178.460864506,-1.11222164799e-06
224.645696344,-2.83860210589e-06
